sentence, entity type + position
What do you usually do on Sundays?,"[[26, 33, 'DATE']]"
Are you a Japanese student?,"[[10, 18, 'NORP']]"
You could count to ten when you were two.,"[[19, 22, 'CARDINAL'], [37, 40, 'CARDINAL']]"
You could count to ten when you were two.,"[[19, 22, 'CARDINAL'], [37, 40, 'CARDINAL']]"
You could count to ten when you were two years old.,"[[19, 22, 'CARDINAL'], [37, 50, 'DATE']]"
You could count to ten when you were two years old.,"[[19, 22, 'CARDINAL'], [37, 50, 'DATE']]"
"You don't go to school on Sunday, do you?","[[26, 32, 'DATE']]"
You had better study English thoroughly.,"[[21, 28, 'LANGUAGE']]"
You must be back on Sunday at the latest.,"[[20, 26, 'DATE']]"
You should swear on the Bible.,"[[24, 29, 'WORK_OF_ART']]"
You have to get this work finished by noon.,"[[38, 42, 'TIME']]"
Did you call me up last night?,"[[19, 29, 'TIME']]"
Did you go out last night?,"[[15, 25, 'TIME']]"
"You didn't come to school yesterday, did you?","[[26, 35, 'DATE']]"
You did not come to school yesterday.,"[[27, 36, 'DATE']]"
Did you hear about the fire yesterday?,"[[28, 37, 'DATE']]"
Why were you absent yesterday?,"[[20, 29, 'DATE']]"
You can get in touch with him at his home tonight.,"[[42, 49, 'TIME']]"
You look happy today.,"[[15, 20, 'DATE']]"
"You have a little fever today, don't you?","[[24, 29, 'DATE']]"
It would be better for you to stay in bed today.,"[[42, 47, 'DATE']]"
You look pale today.,"[[14, 19, 'DATE']]"
You'd better not go out today.,"[[24, 29, 'DATE']]"
You must not go out today.,"[[20, 25, 'DATE']]"
You had better not see her today.,"[[27, 32, 'DATE']]"
You look very charming today.,"[[23, 28, 'DATE']]"
You worked a lot this week.,"[[17, 26, 'DATE']]"
You need not have a haircut this week.,"[[28, 37, 'DATE']]"
You have to turn in the reports on Monday.,"[[35, 41, 'DATE']]"
You had better leave there on Monday.,"[[30, 36, 'DATE']]"
Have you ever been to Kyushu?,"[[22, 28, 'GPE']]"
You must come back before nine o'clock.,"[[26, 38, 'TIME']]"
Do you know who Rie Miyazawa is?,"[[16, 28, 'PERSON']]"
Have you ever read any Chinese poems?,"[[23, 30, 'NORP']]"
You've worked hard for months and have certainly earned a holiday.,"[[23, 29, 'DATE']]"
"First, you have to stop smoking.","[[0, 5, 'ORDINAL']]"
Are you not able to speak English?,"[[26, 33, 'LANGUAGE']]"
Do you study English?,"[[13, 20, 'LANGUAGE']]"
All you have to do is try hard to master English.,"[[41, 48, 'LANGUAGE']]"
Did you try to review the English lessons?,"[[26, 33, 'LANGUAGE']]"
Can you make yourself understood in English?,"[[36, 43, 'LANGUAGE']]"
"You can't speak English, can you?","[[16, 23, 'LANGUAGE']]"
He asked me if I could speak English.,"[[29, 36, 'LANGUAGE']]"
"You can speak English well, can you not?","[[14, 21, 'LANGUAGE']]"
How many days will you remain in London?,"[[33, 39, 'GPE']]"
Do you like Mozart's music?,"[[12, 18, 'PERSON']]"
"If you read this book again, you will have read it three times.","[[51, 56, 'CARDINAL']]"
"Now that you are eighteen, you can get a driver's license.","[[17, 25, 'DATE']]"
You will not take Bob's advice.,"[[18, 21, 'PERSON']]"
Are you planning on staying long in Berlin?,"[[36, 42, 'GPE']]"
Can you speak French?,"[[14, 20, 'LANGUAGE']]"
"You can't speak French, can you?","[[16, 22, 'LANGUAGE']]"
You failed to wake Harry up.,"[[19, 24, 'PERSON']]"
"You say Nessie is an imaginary being, but I think she exists.","[[8, 14, 'PERSON']]"
Why did you absent yourself from class yesterday?,"[[39, 48, 'DATE']]"
How long have you been in Japan?,"[[26, 31, 'GPE']]"
You can always count on Tom.,"[[24, 27, 'PERSON']]"
"You're a friend of Tom's, eh?","[[19, 22, 'PERSON']]"
"You don't know German, do you?","[[15, 21, 'NORP']]"
You will be delayed for only thirty minutes at worst.,"[[24, 43, 'TIME']]"
You may have mistaken Jane for his sister.,"[[22, 26, 'PERSON']]"
Where did you go last Sunday?,"[[17, 28, 'DATE']]"
You must get this homework finished by the day after tomorrow.,"[[39, 61, 'DATE']]"
"You'll have this composition written by noon tomorrow, won't you?","[[40, 53, 'TIME']]"
How long did it take you to drive from here to Tokyo?,"[[47, 52, 'GPE']]"
You've drunk three cups of coffee.,"[[13, 18, 'CARDINAL']]"
Where are you from in Canada?,"[[22, 28, 'GPE']]"
When did you come to Japan?,"[[21, 26, 'GPE']]"
When did you begin studying English?,"[[28, 35, 'LANGUAGE']]"
Some day you will have to reap the harvest of your own sowing.,"[[0, 8, 'DATE']]"
"How long have you been living in Kobe, then?","[[33, 37, 'GPE']]"
Have you ever been to America?,"[[22, 29, 'GPE']]"
You better brush up your English if you go to America.,"[[25, 32, 'LANGUAGE'], [46, 53, 'GPE']]"
You better brush up your English if you go to America.,"[[25, 32, 'LANGUAGE'], [46, 53, 'GPE']]"
You are supposed to come at 7 o'clock.,"[[28, 37, 'TIME']]"
You are expected to come by 5:00.,"[[28, 32, 'CARDINAL']]"
You must be at the station by 5 o'clock.,"[[30, 39, 'TIME']]"
You look the way your father did thirty years ago.,"[[33, 49, 'DATE']]"
You must keep quiet for a few days.,"[[24, 34, 'DATE']]"
You'll be able to drive a car in a few days.,"[[33, 43, 'DATE']]"
"You may as well have a day off, because you have been overworking those days.","[[66, 76, 'DATE']]"
Can you do it in one day?,"[[17, 20, 'CARDINAL']]"
You only started this job an hour ago.,"[[26, 37, 'TIME']]"
You may choose either of the two books.,"[[29, 32, 'CARDINAL']]"
When did you begin learning German?,"[[28, 34, 'LANGUAGE']]"
Meg called you during your absence.,"[[0, 3, 'PERSON']]"
The day is sure to come when your dream will come true.,"[[0, 7, 'DATE']]"
The day will surely come when your dream will come true.,"[[0, 7, 'DATE']]"
When did your sister leave Tokyo for London?,"[[27, 32, 'GPE'], [37, 43, 'GPE']]"
When did your sister leave Tokyo for London?,"[[27, 32, 'GPE'], [37, 43, 'GPE']]"
Your allotment is $20.,"[[19, 21, 'MONEY']]"
Your second button is coming off.,"[[5, 11, 'ORDINAL']]"
Compare your answer with Tom's.,"[[25, 30, 'PERSON']]"
Your efforts will pay off one day.,"[[26, 33, 'DATE']]"
Your brother said you'd gone to Paris.,"[[32, 37, 'GPE']]"
"Is this your son, Betty?","[[18, 23, 'PERSON']]"
Your success depends on whether you pass the STEP examination or not.,"[[45, 49, 'ORG']]"
Your income is three times larger than mine.,"[[15, 20, 'CARDINAL']]"
I received your letter yesterday.,"[[23, 32, 'DATE']]"
You have Jim to thank for your failure.,"[[9, 12, 'PERSON']]"
Could you lend me your bicycle for a couple of days?,"[[35, 51, 'DATE']]"
Your watch is ten minutes slow.,"[[14, 25, 'TIME']]"
The population of your city is about five times as large as that of my town.,"[[31, 41, 'CARDINAL']]"
Your English composition is above the average.,"[[5, 12, 'LANGUAGE']]"
Your house is three times as large as mine.,"[[14, 19, 'CARDINAL']]"
Your English composition leaves nothing to be desired.,"[[5, 12, 'LANGUAGE']]"
Your English leaves nothing to be desired.,"[[5, 12, 'LANGUAGE']]"
Your English is improving.,"[[5, 12, 'LANGUAGE']]"
Your English is perfect.,"[[5, 12, 'LANGUAGE']]"
I think your English has improved a lot.,"[[13, 20, 'LANGUAGE']]"
Your English has improved a lot.,"[[5, 12, 'LANGUAGE']]"
Your English has made gradual progress.,"[[5, 12, 'LANGUAGE']]"
You are now quite at home in English.,"[[29, 36, 'LANGUAGE']]"
Your method of teaching English is absurd.,"[[24, 31, 'LANGUAGE']]"
I'm amazed at your fluency in English.,"[[30, 37, 'LANGUAGE']]"
Do the first example in your workbook.,"[[7, 12, 'ORDINAL']]"
Your camera is only half the size of mine.,"[[15, 24, 'CARDINAL']]"
Your idea cannot be brand new. I heard about it from another source last year.,"[[68, 77, 'DATE']]"
"You can count on the $3,000 I have promised you.","[[22, 27, 'MONEY']]"
There's a phone call for you from Akemi.,"[[34, 39, 'GPE']]"
Dozens of letters are awaiting you.,"[[0, 6, 'CARDINAL']]"
I want you to be the next Soseki.,"[[26, 32, 'PERSON']]"
I owe you ten dollars.,"[[10, 21, 'MONEY']]"
A thousand yen is owed to you.,"[[0, 14, 'MONEY']]"
You could get into the Guinness Book of World Records as the heaviest drinker.,"[[19, 53, 'WORK_OF_ART']]"
"I, as well as you, was late for school yesterday.","[[39, 48, 'DATE']]"
If only I could speak English as fluently as you!,"[[22, 29, 'LANGUAGE']]"
"Listen, um, I was wondering, what are you and Molly doing tonight?","[[46, 51, 'PERSON'], [58, 65, 'TIME']]"
"Listen, um, I was wondering, what are you and Molly doing tonight?","[[46, 51, 'PERSON'], [58, 65, 'TIME']]"
I'm leaving you tomorrow.,"[[16, 24, 'DATE']]"
You two are the nucleus of the team.,"[[4, 7, 'CARDINAL']]"
Divide the cake among you three.,"[[26, 31, 'CARDINAL']]"
How old will you be next year?,"[[20, 29, 'DATE']]"
You are to hand in your assignments by Monday.,"[[39, 45, 'DATE']]"
Which of you came here first?,"[[23, 28, 'ORDINAL']]"
I want to know if you'll be free tomorrow.,"[[33, 41, 'DATE']]"
It's a pity that you should leave Japan.,"[[34, 39, 'GPE']]"
I'll take over your duties while you are away from Japan.,"[[51, 56, 'GPE']]"
I'm very happy you'll be visiting Tokyo next month.,"[[34, 39, 'GPE'], [40, 50, 'DATE']]"
I'm very happy you'll be visiting Tokyo next month.,"[[34, 39, 'GPE'], [40, 50, 'DATE']]"
You speak first; I will speak after.,"[[10, 15, 'ORDINAL']]"
Show me the doll that you bought yesterday.,"[[33, 42, 'DATE']]"
It makes little difference whether you go today or tomorrow.,"[[42, 47, 'DATE'], [51, 59, 'DATE']]"
It makes little difference whether you go today or tomorrow.,"[[42, 47, 'DATE'], [51, 59, 'DATE']]"
It will not make much difference whether you go today or tomorrow.,"[[48, 53, 'DATE'], [57, 65, 'DATE']]"
It will not make much difference whether you go today or tomorrow.,"[[48, 53, 'DATE'], [57, 65, 'DATE']]"
What you've just told me chimes in with what I heard yesterday.,"[[53, 62, 'DATE']]"
The picture you are looking at is a copy of a Picasso.,"[[46, 53, 'PERSON']]"
"The picture you are looking at costs 100,000 yen.","[[37, 48, 'MONEY']]"
I hope you'll never turn Communist.,"[[25, 34, 'NORP']]"
I do not for a moment think you are wrong.,"[[13, 21, 'TIME']]"
I can no more speak French than you can speak English.,"[[20, 26, 'LANGUAGE'], [46, 53, 'LANGUAGE']]"
I can no more speak French than you can speak English.,"[[20, 26, 'LANGUAGE'], [46, 53, 'LANGUAGE']]"
What is the main purpose of your studying English?,"[[42, 49, 'LANGUAGE']]"
"If you could only speak English, you would be perfect.","[[24, 31, 'LANGUAGE']]"
It seems as if you are the first one here.,"[[27, 32, 'ORDINAL']]"
"As long as you stick to one style, you can't hit upon a wonderful idea.","[[24, 27, 'CARDINAL']]"
"You're going to leave for London next Sunday, aren't you?","[[26, 32, 'GPE'], [33, 44, 'DATE']]"
"You're going to leave for London next Sunday, aren't you?","[[26, 32, 'GPE'], [33, 44, 'DATE']]"
I will come on Monday unless you write to the contrary.,"[[15, 21, 'DATE']]"
You go first.,"[[7, 12, 'ORDINAL']]"
I stayed home last night to be able to receive your call.,"[[14, 24, 'TIME']]"
Is it true that you are going to Paris?,"[[33, 38, 'GPE']]"
"Try as you may, you will not be able to read as many as five novels in a day.","[[45, 60, 'CARDINAL']]"
The day will come when you will realize it.,"[[0, 7, 'DATE']]"
Ten to one you can pass the test.,"[[0, 3, 'CARDINAL']]"
It is out of the question for you to go to New York this weekend.,"[[43, 51, 'GPE'], [52, 64, 'DATE']]"
It is out of the question for you to go to New York this weekend.,"[[43, 51, 'GPE'], [52, 64, 'DATE']]"
It is impossible for you to jump two meters high.,"[[33, 43, 'QUANTITY']]"
Have you ever seen Mt. Fuji? It is beautiful beyond description.,"[[19, 27, 'LOC']]"
Chestnuts have to be boiled for at least fifteen minutes.,"[[32, 56, 'TIME']]"
"Bears also tend to sleep more during the day than at night, although in the summer, with twenty-four hours of light, this does not apply.","[[53, 58, 'TIME'], [72, 82, 'DATE'], [89, 106, 'TIME']]"
"Bears also tend to sleep more during the day than at night, although in the summer, with twenty-four hours of light, this does not apply.","[[53, 58, 'TIME'], [72, 82, 'DATE'], [89, 106, 'TIME']]"
"Bears also tend to sleep more during the day than at night, although in the summer, with twenty-four hours of light, this does not apply.","[[53, 58, 'TIME'], [72, 82, 'DATE'], [89, 106, 'TIME']]"
The Sumida is not a good river for us to swim in any more.,"[[4, 10, 'GPE']]"
It just so happened that Mr Yamada came from the same town.,"[[28, 34, 'PERSON']]"
By chance I met my ex-girlfriend in Portugal.,"[[36, 44, 'GPE']]"
"Judging from the look of the sky, it will be fine tomorrow.","[[50, 58, 'DATE']]"
"Judging from the look of the sky, we may have snow tomorrow.","[[51, 59, 'DATE']]"
"Judging from the look of the sky, it may rain this afternoon.","[[46, 60, 'TIME']]"
"Judging from the look of the sky, it will clear up in the afternoon.","[[54, 67, 'TIME']]"
"From the look of the sky, it may begin to snow tonight.","[[47, 54, 'TIME']]"
"It is a shameful fact that, while there are lands where people suffer from hunger, within Japan there are many households and restaurants where much food is thrown away.","[[90, 95, 'GPE']]"
You should allow an hour to go to the airport.,"[[17, 24, 'TIME']]"
"There were hundreds of taxis at the airport, all touting for business.","[[11, 19, 'CARDINAL']]"
Please pick me up at the airport at five.,"[[36, 40, 'CARDINAL']]"
A time bomb went off in the airport killing thirteen people.,"[[44, 52, 'CARDINAL']]"
"Because of the problem of air pollution, the bicycle may some day replace the automobile.","[[57, 65, 'DATE']]"
Air quality has deteriorated these past few years.,"[[29, 49, 'DATE']]"
"If there were no air, man could not live even ten minutes.","[[41, 57, 'TIME']]"
The skies promise better weather in the morning.,"[[36, 47, 'TIME']]"
His plane leaves for Hong Kong at 2:00 p.m.,"[[21, 30, 'GPE'], [34, 43, 'TIME']]"
His plane leaves for Hong Kong at 2:00 p.m.,"[[21, 30, 'GPE'], [34, 43, 'TIME']]"
We can see thousands of stars in the sky.,"[[11, 20, 'CARDINAL']]"
There are billions of stars in the sky.,"[[10, 18, 'CARDINAL']]"
"We have three spare rooms, none of which can be used.","[[8, 13, 'CARDINAL']]"
"After all the trouble we went to in coming up with that project, it only took them a second to shoot it down in the meeting.","[[85, 91, 'ORDINAL']]"
The 1990's saw various incidents.,"[[4, 8, 'DATE']]"
The bus service is not good between nine and ten.,"[[28, 48, 'CARDINAL']]"
I make it a rule not to watch television after nine o'clock.,"[[47, 59, 'TIME']]"
By September the burst in spending seemed to be tapering off.,"[[3, 12, 'DATE']]"
By September I will have known her for a whole year.,"[[3, 12, 'DATE']]"
Open your book to page nine.,"[[23, 27, 'CARDINAL']]"
There is a shuttle bus that goes to the Ginza Tokyu Hotel.,"[[36, 57, 'FAC']]"
I ran into a friend while walking in Ginza.,"[[37, 42, 'GPE']]"
Is the Ginza the busiest street in Japan?,"[[7, 12, 'FAC'], [35, 40, 'GPE']]"
Is the Ginza the busiest street in Japan?,"[[7, 12, 'FAC'], [35, 40, 'GPE']]"
Bank robbery will cost you ten years in prison.,"[[27, 36, 'DATE']]"
"The bank accommodated him with a loan of 10,000 yen.","[[41, 51, 'MONEY']]"
The bank loaned him 500 dollars.,"[[20, 31, 'MONEY']]"
The bank isn't open on Sundays.,"[[23, 30, 'DATE']]"
The bank loaned the company $1 million.,"[[28, 38, 'MONEY']]"
Banks open at nine o'clock.,"[[14, 26, 'TIME']]"
