sentence, entity type + position
"Het oppervlak van een ballon is geen Euclidische ruimte, en volgt daarom niet de regels van de Euclidische meetkunde.","[[37, 48, 'LOC'], [95, 117, 'ORG']]"
Gisteren was ik ziek.,"[[0, 8, 'PER']]"
"Het is fantastisch om in Amerika te zijn, als je hier bent om geld te verdienen.","[[25, 32, 'LOC']]"
Ik dacht dat je graag nieuwe dingen zou leren.,"[[40, 46, 'PER']]"
"Als ik je een spekje kon sturen, Trang, zou ik het doen.","[[33, 38, 'PER']]"
Onschuld is een schone zaak.,"[[0, 8, 'MISC']]"
Ik zou graag naar Japan kunnen gaan.,"[[18, 23, 'LOC']]"
"Het is onvermijdelijk dat ik ooit een keer naar Frankrijk ga, ik weet alleen niet wanneer.","[[48, 57, 'LOC']]"
Mijn moeder spreekt niet zo erg goed Engels.,"[[0, 4, 'PER'], [37, 44, 'MISC']]"
Mijn moeder spreekt niet zo erg goed Engels.,"[[0, 4, 'PER'], [37, 44, 'MISC']]"
"Jullie hoeven niets anders te doen, dan op elkaar te vertrouwen.","[[0, 6, 'PER']]"
Verdragen kan onverdraaglijk zijn.,"[[0, 9, 'LOC']]"
Morgen landt hij op de maan.,"[[0, 6, 'LOC']]"
Zelfs Japanners kunnen fouten maken wanneer ze Japans spreken.,"[[6, 15, 'LOC'], [47, 53, 'LOC']]"
Zelfs Japanners kunnen fouten maken wanneer ze Japans spreken.,"[[6, 15, 'LOC'], [47, 53, 'LOC']]"
Wat is de hoogste berg van Noord-Amerika?,"[[27, 41, 'LOC']]"
Men zegt dat Amerikanen de hoeveelheid geld die iemand verdient beschouwen als een maatstaf van wat hij kan.,"[[13, 23, 'LOC']]"
Honger was voor hem een abstract begrip; hij had altijd genoeg te eten.,"[[0, 6, 'PER']]"
Honger maakt rauwe bonen zoet.,"[[0, 6, 'PER']]"
Goedkoop is duurkoop.,"[[0, 8, 'LOC']]"
Alle wegen leiden naar Rome.,"[[23, 28, 'LOC']]"
"De mens wikt, God beschikt.","[[14, 17, 'MISC']]"
Kennis is macht.,"[[0, 6, 'LOC']]"
Men moet het paard niet achter de wagen spannen.,"[[40, 48, 'PER']]"
Gisteravond zijn ze vertrokken.,"[[0, 11, 'PER']]"
Doe ik ook eens een keer een goede daad... haalt het niks uit.,"[[0, 3, 'PER']]"
"Het is best moeilijk om in 2, 3 jaar goed Frans te leren.","[[42, 47, 'MISC']]"
Ik heet Jack.,"[[8, 13, 'PER']]"
"Jullie kennen de uitdrukking, dat we oogsten wat we zaaien. Ik heb de wind gezaaid en hier is mijn storm.","[[0, 6, 'PER']]"
Goedemorgen!,"[[0, 12, 'LOC']]"
Doe iets!,"[[0, 3, 'PER']]"
Dit woord komt uit het Grieks.,"[[23, 30, 'MISC']]"
"Boter, brood en groene kaas; wie dat niet zeggen kan, is geen oprechte Fries.","[[71, 77, 'PER']]"
Ik weet niet wanneer Bob naar Japan gekomen is.,"[[21, 24, 'PER'], [30, 35, 'LOC']]"
Ik weet niet wanneer Bob naar Japan gekomen is.,"[[21, 24, 'PER'], [30, 35, 'LOC']]"
Magda trouwt met een Spanjaard.,"[[0, 5, 'PER'], [21, 31, 'LOC']]"
Magda trouwt met een Spanjaard.,"[[0, 5, 'PER'], [21, 31, 'LOC']]"
's Morgens begonnen de vogeltjes te fluiten.,"[[0, 10, 'LOC']]"
Bob is mijn vriend.,"[[0, 3, 'PER']]"
Vertel eens waar je aan denkt.,"[[0, 6, 'LOC']]"
Zoiets heb ik nog nooit gezien.,"[[0, 6, 'PER']]"
Lucy heeft me drie dagen geleden bezocht.,"[[0, 4, 'PER']]"
"Als je Zwitserland zou strijken, zou het groter zijn dan Duitsland.","[[7, 18, 'LOC'], [57, 67, 'LOC']]"
"Als je Zwitserland zou strijken, zou het groter zijn dan Duitsland.","[[7, 18, 'LOC'], [57, 67, 'LOC']]"
Ik ben teruggegaan naar Japan.,"[[24, 29, 'LOC']]"
Verspreid het Esperanto!,"[[14, 24, 'MISC']]"
Kom binnen!,"[[0, 11, 'MISC']]"
Hij zwerft al maanden door Europa.,"[[27, 34, 'LOC']]"
Papa heeft een fototoestel voor me gekocht.,"[[0, 4, 'PER']]"
Citroenen zijn zuur.,"[[0, 9, 'LOC']]"
Het Engels heeft veel woorden uit het Frans overgenomen.,"[[4, 10, 'MISC'], [38, 43, 'MISC']]"
Het Engels heeft veel woorden uit het Frans overgenomen.,"[[4, 10, 'MISC'], [38, 43, 'MISC']]"
"Nee, Chinees is het beste.","[[5, 12, 'LOC']]"
Bent u van plan deel te nemen aan de bijeenkomst?,"[[0, 4, 'PER']]"
Tony spreekt beter Engels dan ik.,"[[0, 4, 'PER'], [19, 25, 'MISC']]"
Tony spreekt beter Engels dan ik.,"[[0, 4, 'PER'], [19, 25, 'MISC']]"
"Ze zeggen dat Mary vorige week ziek was, maar nu ziet ze er goed uit.","[[14, 18, 'PER']]"
Waarom heeft hij in de Verenigde Staten gewoond?,"[[23, 39, 'LOC']]"
Ik zou liever alleen naar de bioscoop gaan dan samen met Bob.,"[[57, 61, 'PER']]"
De berg Fuji ziet er mooi uit bij zonsondergang.,"[[8, 12, 'LOC']]"
Ik heb Frans geleerd in plaats van Duits.,"[[7, 12, 'MISC'], [35, 41, 'LOC']]"
Ik heb Frans geleerd in plaats van Duits.,"[[7, 12, 'MISC'], [35, 41, 'LOC']]"
Meneer Brown is onze leraar Engels.,"[[0, 12, 'PER'], [28, 35, 'MISC']]"
Meneer Brown is onze leraar Engels.,"[[0, 12, 'PER'], [28, 35, 'MISC']]"
Hij bracht me naar het vliegveld Narita.,"[[33, 40, 'LOC']]"
Het is niet altijd makkelijk om Japans en Chinees uit elkaar te houden.,"[[32, 38, 'LOC'], [42, 49, 'LOC']]"
Het is niet altijd makkelijk om Japans en Chinees uit elkaar te houden.,"[[32, 38, 'LOC'], [42, 49, 'LOC']]"
Hoi Mimi! Hoe gaat het?,"[[0, 13, 'MISC']]"
China is rijk aan natuurlijke grondstoffen.,"[[0, 5, 'LOC']]"
Dit woord is van Franse herkomst.,"[[17, 23, 'MISC']]"
"Ik had net mijn huiswerk af, toen Ted me opbelde.","[[34, 37, 'PER']]"
Kate drinkt elke dag een heleboel melk.,"[[0, 4, 'MISC']]"
Hij is Taro's broer.,"[[7, 13, 'PER']]"
Ik ga bij mijn tante op Hawaï logeren.,"[[24, 29, 'LOC']]"
Meneer Ito is een hoogopgeleide man.,"[[0, 10, 'LOC']]"
Spreekt u Italiaans?,"[[10, 20, 'MISC']]"
Spreekt u Japans?,"[[10, 17, 'PER']]"
Ik versta geen Duits.,"[[15, 21, 'LOC']]"
Mijn naam is Hopkins.,"[[13, 21, 'PER']]"
Hij woont in een stadje vlak bij Osaka.,"[[33, 39, 'LOC']]"
Ik wil graag dit pakketje naar Canada sturen.,"[[31, 37, 'LOC']]"
Jim is geneigd om te ver te gaan.,"[[0, 3, 'PER']]"
Waarom ben je naar Japan gegaan?,"[[19, 24, 'LOC']]"
Waarom ben je naar Japan gekomen?,"[[19, 24, 'LOC']]"
Ze hebben hun zoon John genoemd.,"[[19, 23, 'PER']]"
Heb uw naaste lief als uzelf is een citaat uit de Bijbel.,"[[50, 57, 'LOC']]"
Ik ben twee keer in Kioto geweest.,"[[20, 25, 'LOC']]"
In juni is hij teruggekomen uit Nederland.,"[[32, 41, 'LOC']]"
"Zoals de Heilige Koran ons gebiedt: ""Vreest God en spreekt de waarheid.""","[[9, 22, 'MISC'], [37, 47, 'MISC']]"
"Zoals de Heilige Koran ons gebiedt: ""Vreest God en spreekt de waarheid.""","[[9, 22, 'MISC'], [37, 47, 'MISC']]"
Wij vinden Venetië een fascinerende stad.,"[[11, 18, 'LOC']]"
Wij vinden Venetië een fantastische stad.,"[[11, 18, 'LOC']]"
De nieuwe tunnel zal Brittannië met Frankrijk verbinden.,"[[21, 31, 'LOC'], [36, 45, 'LOC']]"
De nieuwe tunnel zal Brittannië met Frankrijk verbinden.,"[[21, 31, 'LOC'], [36, 45, 'LOC']]"
Ik moet mijn verontschuldigingen aanbieden aan Ann.,"[[47, 51, 'PER']]"
IJzer is een nuttig metaal.,"[[0, 5, 'LOC']]"
"Nicolas bedoelt dat de romanisering van het cyrillische alfabet net zo mooi is als de zon, die de ogen verbrandt wanneer je ernaar kijkt.","[[0, 7, 'PER']]"
De bruiloft van de Romeinen is voorbij.,"[[19, 27, 'LOC']]"
De glorierijke dagen van de Romeinen zijn voorbij.,"[[28, 36, 'LOC']]"
In Noord-Duitsland zijn meer heides dan in Zuid-Duitsland.,"[[3, 18, 'LOC'], [43, 58, 'LOC']]"
In Noord-Duitsland zijn meer heides dan in Zuid-Duitsland.,"[[3, 18, 'LOC'], [43, 58, 'LOC']]"
In Noord-Duitsland zijn meer heidenen dan in Zuid-Duitsland.,"[[3, 18, 'LOC'], [45, 60, 'LOC']]"
In Noord-Duitsland zijn meer heidenen dan in Zuid-Duitsland.,"[[3, 18, 'LOC'], [45, 60, 'LOC']]"
"Geachte passagiers! Indien u het vervoermiddel betreedt zonder in het bezit te zijn van een geldig abonnement, stempel dan uw plaatsbewijs af vóór de volgende halte.","[[0, 26, 'MISC']]"
"Vergeet niet ons te schrijven, wanneer je in Londen aangekomen bent.","[[45, 51, 'LOC']]"
Paul heeft net gebeld.,"[[0, 4, 'PER']]"
Schrijf alstublieft over uw echte ervaring.,"[[0, 7, 'PER']]"
Ik weet nog dat ik hem in Parijs ontmoet heb.,"[[26, 32, 'LOC']]"
"Als jij nou zegt: ""Ik hou van jou,"" dan zeg ik dat ook tegen jou.","[[61, 65, 'PER']]"
Konijnen hebben lange oren.,"[[0, 8, 'LOC']]"
"Ik zag een artikel op de Tatoebablog over een nieuwe versie die binnenkort uitkomt, hebben jullie het gelezen?","[[25, 36, 'LOC']]"
John woont in New York.,"[[0, 4, 'PER'], [14, 22, 'LOC']]"
John woont in New York.,"[[0, 4, 'PER'], [14, 22, 'LOC']]"
"Ze zou nog eerder zinnen op Tatoeba vertalen, dan met mij te kletsen.","[[28, 35, 'LOC']]"
Mary Hat was deze week in New Orleans.,"[[0, 8, 'PER'], [26, 38, 'LOC']]"
Mary Hat was deze week in New Orleans.,"[[0, 8, 'PER'], [26, 38, 'LOC']]"
Het is de slang die Eva verleidt.,"[[20, 23, 'PER']]"
Zaterdag is mijn vader vrij.,"[[0, 8, 'MISC']]"
Heb je besloten om naar Japan te gaan?,"[[24, 29, 'LOC']]"
Ons hoofdkantoor is in Osaka.,"[[23, 29, 'LOC']]"
Goedenavond.,"[[0, 12, 'PER']]"
Moeder was bang dat ik vies zou worden.,"[[0, 6, 'PER']]"
Chinese tekens zijn erg mooi.,"[[0, 7, 'MISC']]"
"Een jaar of twaalf, vijftien geleden woonde in de stad, in een particulier huis aan de hoofdstraat, ambtenaar Gromov, een betrouwbaar en vermogend man.","[[110, 116, 'PER']]"
"Toen ik vier jaar geleden naar de Verenigde Staten verhuisde, had ik moeite om me aan te passen aan een nieuwe taal en cultuur.","[[34, 50, 'LOC']]"
Hoe zeg je XXX in het Nederlands?,"[[11, 14, 'ORG'], [22, 33, 'ORG']]"
Hoe zeg je XXX in het Nederlands?,"[[11, 14, 'ORG'], [22, 33, 'ORG']]"
Ik hoop dat ik snel veel meer dan een paar zinnen ken in het Nederlands.,"[[61, 71, 'MISC']]"
"Dorenda is echt een aardig meisje, ze deelt haar koekjes met me.","[[0, 7, 'LOC']]"
John kan nu niet in Londen wonen.,"[[0, 4, 'PER'], [20, 26, 'LOC']]"
John kan nu niet in Londen wonen.,"[[0, 4, 'PER'], [20, 26, 'LOC']]"
Mary is geïnteresseerd in politiek.,"[[0, 4, 'PER']]"
Haar droom is om Parijs te bezoeken.,"[[17, 23, 'LOC']]"
"Wie heeft dit boek geschreven? ""John.""","[[32, 37, 'PER']]"
Morgenochtend vertrek ik naar Londen.,"[[0, 13, 'LOC'], [30, 36, 'LOC']]"
Morgenochtend vertrek ik naar Londen.,"[[0, 13, 'LOC'], [30, 36, 'LOC']]"
Peking is de hoofdstad van China.,"[[0, 6, 'LOC'], [27, 33, 'LOC']]"
Peking is de hoofdstad van China.,"[[0, 6, 'LOC'], [27, 33, 'LOC']]"
"Hier is mijn vlag voor Nynorsk. Aangezien de ideologie van het Nynorsk gebaseerd is op maximale afwijking van het Deens, wordt de Deense achtergrond van de vlag vervangen door de IJslandse, want de makers van de taal hebben het IJslands als inspiratie gebruikt. De vlag is niet rechthoekig omdat... nou ja, omdat Nynorsk gewoon raar is.","[[23, 30, 'LOC'], [63, 70, 'MISC'], [114, 119, 'MISC'], [130, 136, 'MISC'], [179, 188, 'LOC'], [228, 236, 'MISC'], [313, 320, 'MISC']]"
"Hier is mijn vlag voor Nynorsk. Aangezien de ideologie van het Nynorsk gebaseerd is op maximale afwijking van het Deens, wordt de Deense achtergrond van de vlag vervangen door de IJslandse, want de makers van de taal hebben het IJslands als inspiratie gebruikt. De vlag is niet rechthoekig omdat... nou ja, omdat Nynorsk gewoon raar is.","[[23, 30, 'LOC'], [63, 70, 'MISC'], [114, 119, 'MISC'], [130, 136, 'MISC'], [179, 188, 'LOC'], [228, 236, 'MISC'], [313, 320, 'MISC']]"
"Hier is mijn vlag voor Nynorsk. Aangezien de ideologie van het Nynorsk gebaseerd is op maximale afwijking van het Deens, wordt de Deense achtergrond van de vlag vervangen door de IJslandse, want de makers van de taal hebben het IJslands als inspiratie gebruikt. De vlag is niet rechthoekig omdat... nou ja, omdat Nynorsk gewoon raar is.","[[23, 30, 'LOC'], [63, 70, 'MISC'], [114, 119, 'MISC'], [130, 136, 'MISC'], [179, 188, 'LOC'], [228, 236, 'MISC'], [313, 320, 'MISC']]"
"Hier is mijn vlag voor Nynorsk. Aangezien de ideologie van het Nynorsk gebaseerd is op maximale afwijking van het Deens, wordt de Deense achtergrond van de vlag vervangen door de IJslandse, want de makers van de taal hebben het IJslands als inspiratie gebruikt. De vlag is niet rechthoekig omdat... nou ja, omdat Nynorsk gewoon raar is.","[[23, 30, 'LOC'], [63, 70, 'MISC'], [114, 119, 'MISC'], [130, 136, 'MISC'], [179, 188, 'LOC'], [228, 236, 'MISC'], [313, 320, 'MISC']]"
"Hier is mijn vlag voor Nynorsk. Aangezien de ideologie van het Nynorsk gebaseerd is op maximale afwijking van het Deens, wordt de Deense achtergrond van de vlag vervangen door de IJslandse, want de makers van de taal hebben het IJslands als inspiratie gebruikt. De vlag is niet rechthoekig omdat... nou ja, omdat Nynorsk gewoon raar is.","[[23, 30, 'LOC'], [63, 70, 'MISC'], [114, 119, 'MISC'], [130, 136, 'MISC'], [179, 188, 'LOC'], [228, 236, 'MISC'], [313, 320, 'MISC']]"
"Hier is mijn vlag voor Nynorsk. Aangezien de ideologie van het Nynorsk gebaseerd is op maximale afwijking van het Deens, wordt de Deense achtergrond van de vlag vervangen door de IJslandse, want de makers van de taal hebben het IJslands als inspiratie gebruikt. De vlag is niet rechthoekig omdat... nou ja, omdat Nynorsk gewoon raar is.","[[23, 30, 'LOC'], [63, 70, 'MISC'], [114, 119, 'MISC'], [130, 136, 'MISC'], [179, 188, 'LOC'], [228, 236, 'MISC'], [313, 320, 'MISC']]"
"Hier is mijn vlag voor Nynorsk. Aangezien de ideologie van het Nynorsk gebaseerd is op maximale afwijking van het Deens, wordt de Deense achtergrond van de vlag vervangen door de IJslandse, want de makers van de taal hebben het IJslands als inspiratie gebruikt. De vlag is niet rechthoekig omdat... nou ja, omdat Nynorsk gewoon raar is.","[[23, 30, 'LOC'], [63, 70, 'MISC'], [114, 119, 'MISC'], [130, 136, 'MISC'], [179, 188, 'LOC'], [228, 236, 'MISC'], [313, 320, 'MISC']]"
Mijn taal staat niet op de lijst!,"[[0, 9, 'MISC']]"
Kun je niet één keer op tijd komen? Ik wacht al een heel uur op je.,"[[0, 3, 'PER']]"
Niets is zo waardevol als de liefde.,"[[0, 5, 'MISC']]"
De Amazone is de op een na langste rivier ter wereld en komt na de Nijl.,"[[3, 10, 'LOC'], [67, 72, 'LOC']]"
De Amazone is de op een na langste rivier ter wereld en komt na de Nijl.,"[[3, 10, 'LOC'], [67, 72, 'LOC']]"
"Nee, herhaalde de Engelsman.","[[18, 28, 'PER']]"
"En als je Tom ziet, doe hem dan de groeten van me.","[[10, 13, 'PER']]"
De advocaat verwachtte Ben.,"[[23, 27, 'PER']]"
De gebouwen zijn klein vergeleken met de wolkenkrabbers in New York.,"[[59, 67, 'LOC']]"
We zullen je straffen in de naam van de Maan!,"[[40, 45, 'LOC']]"
"Afrika is een continent, Groenland niet.","[[0, 6, 'LOC'], [25, 34, 'LOC']]"
"Afrika is een continent, Groenland niet.","[[0, 6, 'LOC'], [25, 34, 'LOC']]"
Disneyland is gebouwd in negentien vijfenvijftig.,"[[0, 10, 'LOC']]"
Het huis wordt verwarmd door middel van zonne-energie.,"[[40, 54, 'LOC']]"
Ze hebben een geit geslacht als offer voor God.,"[[43, 47, 'MISC']]"
"Als je €30 in je la vindt, dan komt dat doordat ik te veel bankbiljetten had en ze daarom bij jou gelaten heb.","[[94, 97, 'MISC']]"
Symmetrie is saai.,"[[0, 9, 'LOC']]"
Ik ben van plan om volgende week naar Europa te vertrekken.,"[[38, 44, 'LOC']]"
Belgische frieten zijn de lekkerste in de hele wereld!,"[[0, 9, 'MISC']]"
"Als er iemand in de klas jarig is, tekent de juf altijd een vlag op het bord.","[[20, 30, 'LOC']]"
"Het is maar tien graden, en hij loopt in een T-shirt buiten. Ik krijg het al koud als ik naar hem kijk.","[[45, 52, 'MISC']]"
"Vroeger vroegen de kleintjes me een schaap voor ze te tekenen, nu willen ze dat ik ze leer hoe je een commit doet. Tijden veranderen.","[[115, 121, 'PER']]"
Succes.,"[[0, 7, 'LOC']]"
We overnachtten in Hakone.,"[[19, 26, 'LOC']]"
We brachtten de nacht door in Hakone.,"[[30, 37, 'LOC']]"
"Als God niet bestond, zou het de moeite waard zijn om Hem te bedenken.","[[4, 7, 'MISC'], [54, 70, 'MISC']]"
"Als God niet bestond, zou het de moeite waard zijn om Hem te bedenken.","[[4, 7, 'MISC'], [54, 70, 'MISC']]"
"Als God niet bestond, zouden we hem moeten verzinnen.","[[4, 7, 'MISC']]"
Kanker kan genezen worden als het bijtijds ontdekt wordt.,"[[0, 6, 'PER']]"
Vind je niet dat de belastingen in Japan te hoog zijn?,"[[35, 40, 'LOC']]"
Tom liet haar de brief van de Kerstman zien.,"[[0, 3, 'PER'], [30, 38, 'MISC']]"
Tom liet haar de brief van de Kerstman zien.,"[[0, 3, 'PER'], [30, 38, 'MISC']]"
Iedereen is een maan en heeft een donkere zijde die hij nooit aan iemand laat zien.,"[[0, 8, 'LOC']]"
Hoe was de Franse les?,"[[11, 17, 'MISC']]"
"Ida was uit haar humeur omdat ze voor haar rijexamen was gezakt. Haar broer wilde haar wat opbeuren met een grap, maar die schoot bij haar in het verkeerde keelgat, waardoor ze tegen hem uit haar slof schoot.","[[0, 3, 'LOC']]"
"Kun je die pan even voor me opbeuren, dan leg ik deze onderzetter eronder.","[[0, 3, 'PER']]"
De Nederlandse en de Belgische driekleur wapperden gemoedelijk naast elkaar in het grensdorp.,"[[3, 14, 'MISC'], [21, 30, 'MISC']]"
De Nederlandse en de Belgische driekleur wapperden gemoedelijk naast elkaar in het grensdorp.,"[[3, 14, 'MISC'], [21, 30, 'MISC']]"
"Ik krijg nooit eens de gelegenheid om ook wat in te brengen, want Emma maait steeds het gras voor mijn voeten weg.","[[66, 70, 'PER']]"
Nederland is een klein land.,"[[0, 9, 'LOC']]"
"In Frankrijk, het land van herkomst, is Tatoeba een cultureel en sociaal fenomeen geworden.","[[3, 12, 'LOC'], [40, 47, 'LOC']]"
"In Frankrijk, het land van herkomst, is Tatoeba een cultureel en sociaal fenomeen geworden.","[[3, 12, 'LOC'], [40, 47, 'LOC']]"
In Wit-Rusland wonen aanhangers van verschillende religies.,"[[3, 14, 'LOC']]"
Duitsland is een parlementaire republiek.,"[[0, 9, 'LOC']]"
Er waart een spook rond door Europa - het spook van het communisme.,"[[29, 35, 'LOC']]"
"O, ja, dat herinner ik me.","[[11, 19, 'PER']]"
Doe je mond open.,"[[0, 3, 'PER']]"
Ik kan niet langer tegen die kou.,"[[29, 33, 'ORG']]"
Hij is verslaafd aan de koffie van Starbucks.,"[[35, 45, 'PER']]"
"Ik hou het meest van de theesmaak ""English Breakfast"".","[[35, 52, 'MISC']]"
"Wanneer Vin Diesel zich opdrukt, duwt hij niet zichzelf omhoog, maar de aarde omlaag.","[[8, 18, 'PER'], [78, 85, 'PER']]"
"Wanneer Vin Diesel zich opdrukt, duwt hij niet zichzelf omhoog, maar de aarde omlaag.","[[8, 18, 'PER'], [78, 85, 'PER']]"
Eindelijk!,"[[0, 10, 'LOC']]"
"Hou op te bedelen om een koekje, Tim, zei zijn moeder. ""Je weet het: 'Kinderen die vragen, worden overgeslagen.'""","[[33, 36, 'PER']]"
Doe geen suiker in uw thee.,"[[0, 3, 'PER']]"
"Keiko is vriendelijk, nietwaar?","[[0, 5, 'PER']]"
"Wilt u niet zo snel spreken, alstublieft?","[[0, 4, 'PER']]"
Jij kan toch typen?,"[[0, 3, 'MISC']]"
Geef in het Engels antwoord op de volgende vragen.,"[[12, 18, 'MISC']]"
De organisatie organiseert ieder jaar een stuk of wat ontmoetingen van vrijwilligers die de deuren langsgaan om Friese boeken te verkopen.,"[[112, 118, 'MISC']]"
Engels is moeilijk hè?,"[[0, 6, 'MISC']]"
"Het Roodkapje van de gebroeders Grimm is onzijdig, maar dat van Charles Perrault is mannelijk.","[[4, 37, 'MISC'], [64, 80, 'PER']]"
"Het Roodkapje van de gebroeders Grimm is onzijdig, maar dat van Charles Perrault is mannelijk.","[[4, 37, 'MISC'], [64, 80, 'PER']]"
Zwitserland heeft betere appels nodig.,"[[0, 11, 'LOC']]"
Men zegt dat ze de beste tennisspeelster van Frankrijk is.,"[[45, 54, 'LOC']]"
Mayuko eet brood voor het ontbijt.,"[[0, 6, 'LOC']]"
Godzijdank.,"[[0, 11, 'PER']]"
Probeer niet twee dingen tegelijk te doen.,"[[0, 7, 'PER']]"
"Engels is niet eenvoudig, maar het is interessant.","[[0, 6, 'MISC']]"
Doe je muts op.,"[[0, 3, 'PER']]"
De uitspraken van Confucius zijn beroemd.,"[[18, 27, 'PER']]"
De treinen in Servië zijn verschrikkelijk langzaam.,"[[14, 20, 'LOC']]"
Amerikanen zijn erg vriendelijk.,"[[0, 10, 'LOC']]"
Mag ik Ryoko nog even voor je ophangt?,"[[0, 12, 'PER']]"
De telefoon is uitgevonden door Bell in achttien zesenzeventig.,"[[32, 36, 'PER']]"
Elektriciteitskabels zijn gemaakt van koper.,"[[0, 20, 'PER']]"
Doe het raam op slot voor je naar bed gaat.,"[[0, 3, 'PER']]"
Ik ga gewoonlijk om vier uur naar huis.,"[[34, 39, 'PER']]"
"Vandaag is de melkboer begraven. Er was veel volk, want op het dorp kende iedereen hem. ""O, is er in Linschoten een melkboer?"" ""Nou nee, nu dus niet meer!""","[[101, 111, 'LOC']]"
"'s Nachts zet ik mijn paprikaplantjes bij het open raam, zodat ze een beetje kunnen harden voor ik ze buiten poot, want ze hebben nu nog zulke dunne steeltjes.","[[0, 9, 'LOC']]"
Het was niet zo erg snugger van je om dat briefje weg te gooien.,"[[42, 49, 'PER']]"
"Omdat we van jullie houden, zijn we Tatoeba aan het updaten om jullie een betere gebruikerservaring te geven. Zien jullie wel? We houden van jullie, hè?","[[36, 43, 'LOC']]"
Ik wil naar Lviv...,"[[12, 19, 'LOC']]"
Hallo wereld!,"[[0, 5, 'PER']]"
Ik snap niet waarom Duitsland het Eurovisiesongfestival gewonnen heeft.,"[[20, 29, 'LOC'], [34, 55, 'MISC']]"
Ik snap niet waarom Duitsland het Eurovisiesongfestival gewonnen heeft.,"[[20, 29, 'LOC'], [34, 55, 'MISC']]"
"Poetin zei dat terroristen ""in de plee in de week gezet"" moeten worden.","[[0, 6, 'PER']]"
Tom en Frank zijn boezemvrienden.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Frank zijn boezemvrienden.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Frank zijn goede vrienden.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
Tom en Frank zijn goede vrienden.,"[[0, 3, 'PER'], [7, 12, 'PER']]"
"Eigenlijk moet ik Engels leren, maar ik zou graag een film kijken.","[[18, 24, 'MISC']]"
Ik vraag me af wat het eerste land zal zijn dat Tatoeba zal censureren.,"[[48, 55, 'PER']]"
Ook op Mars zijn er katten.,"[[7, 11, 'LOC']]"
Spreek je Japans?,"[[0, 6, 'LOC'], [10, 17, 'LOC']]"
Spreek je Japans?,"[[0, 6, 'LOC'], [10, 17, 'LOC']]"
Spreek je Italiaans?,"[[0, 6, 'LOC'], [10, 20, 'MISC']]"
Spreek je Italiaans?,"[[0, 6, 'LOC'], [10, 20, 'MISC']]"
Stel nooit uit tot morgen wat je overmorgen kunt doen.,"[[0, 4, 'PER']]"
Er zijn ook katten op Mars.,"[[22, 26, 'LOC']]"
"Als as meel en turf spek was, aten we alle dagen spekpannenkoeken.","[[30, 34, 'LOC']]"
"Die letters staan allemaal verkeerd om! ""Nee, dat hoort zo, dat is Russisch.""","[[67, 76, 'MISC']]"
Alle huizen in onze straat zijn versierd met oranje vlaggetjes vanwege het WK.,"[[75, 78, 'MISC']]"
Ik moet steeds maar denken aan het spinnenweb van Lvivse straten.,"[[50, 56, 'PER']]"
"Communicatie verandert de wereld, niet informatie.","[[0, 12, 'MISC']]"
Dat is waarom ik Eurovisie leuk vind.,"[[17, 37, 'MISC']]"
"Is het waar dat ""Bedankt"" in het Vietnamees klinkt als ""Come on""?","[[33, 43, 'MISC']]"
De Wit-Russische president Aleksandr Loekasjenko heeft Aleksej Doedarev gefeliciteerd met zijn jubileum.,"[[3, 16, 'MISC'], [27, 48, 'PER'], [55, 71, 'PER']]"
